UniProt_ID,BindingDB_ID,chEMBL_ID,Molecule_name,IN_KI
O75116,BDBM322155,CHEMBL2005186,SLx2119,IK3663
O75116,BDBM27225,CHEMBL297394,ARC1012,IK3664
O75116,BDBM14027,CHEMBL38380,FASUDIL,IK3665
O75116,BDBM15211,CHEMBL104264,H89,IK3666
O75116,BDBM27225,CHEMBL297394,ARC1012,IK3667
O75116,BDBM27227,CHEMBL525385,ARC1028,IK3668
O75116,BDBM50319005,CHEMBL571948,Y39983,IK3669
O75116,BDBM50319005,CHEMBL571948,Y39983,IK3670
O75116,BDBM50208336,CHEMBL238744,SR889,IK3671
O75116,BDBM50208327,CHEMBL397114,SR1360,IK3672
O75116,BDBM50208322,CHEMBL239150,SR899,IK3673
O75116,BDBM50208323,CHEMBL241271,SR715,IK3674
O75116,BDBM50208339,CHEMBL240646,SR1357,IK3675
O75116,BDBM50208335,CHEMBL239772,SR887,IK3676
O75116,BDBM50208334,CHEMBL241270,SR710,IK3677
O75116,BDBM50208320,CHEMBL240645,SR1353,IK3678
O75116,BDBM50208331,CHEMBL239149,SR897,IK3679
O75116,BDBM50208319,CHEMBL392064,SR709,IK3680
O75116,BDBM50208338,CHEMBL394438,SR1351,IK3681
O75116,BDBM50208332,CHEMBL238945,SR895,IK3682
O75116,BDBM50208337,CHEMBL241064,SR706,IK3683
O75116,BDBM50208328,CHEMBL391189,SR1349,IK3684
O75116,BDBM50208317,CHEMBL395942,SR705,IK3685
O75116,BDBM50208318,CHEMBL239816,SR1459,IK3686
O75116,BDBM50208329,CHEMBL394993,SR890,IK3687
O75116,BDBM50208325,CHEMBL392609,SR1457,IK3688
O75116,BDBM50208333,CHEMBL442086,SR902,IK3689
O75116,BDBM50208330,CHEMBL240889,SR1452,IK3690
O75116,BDBM50208321,CHEMBL240867,SR1362,IK3691
O75116,BDBM50208326,CHEMBL238763,SR1450,IK3692
O75116,BDBM50208324,CHEMBL238762,SR1448,IK3693
O75116,BDBM50193995,CHEMBL221959,TOFACITINIB,IK3694
O75116,BDBM27225,CHEMBL297394,ARC1012,IK3695
O75116,BDBM50311728,CHEMBL1079921,SR6074,IK3696
O75116,BDBM50311713,CHEMBL1080279,SR6494,IK3697
O75116,BDBM50311713,CHEMBL1080279,SR6494,IK3698
O75116,BDBM50311728,CHEMBL1079921,SR6074,IK3699
O75116,BDBM14029,CHEMBL559147,Y27632,IK3700
O75116,BDBM14027,CHEMBL38380,FASUDIL,IK3701
O75116,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK3702
O75116,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK3703
O75116,BDBM50326054,CHEMBL1240703,CGP52421,IK3704
O75116,BDBM4814,CHEMBL535,SUNITINIB,IK3705
O75116,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK3706
O75116,BDBM16673,CHEMBL1336,SORAFENIB,IK3707
O75116,BDBM13535,CHEMBL124660,TANDUTINIB,IK3708
O75116,BDBM50355393,CHEMBL1852688,BGJ398,IK3709
O75116,BDBM25118,CHEMBL522892,DOVITINIB,IK3710
O75116,BDBM50193995,CHEMBL221959,TOFACITINIB,IK3711
O75116,BDBM50237710,CHEMBL255863,NILOTINIB,IK3712
O75116,BDBM50026612,CHEMBL502835,NINTEDANIB,IK3713
O75116,BDBM50161957,CHEMBL180022,NERATINIB,IK3714
O75116,BDBM13216,CHEMBL1421,DASATINIB,IK3715
O75116,BDBM6568,CHEMBL386051,PD17395,IK3716
O75116,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK3717
O75116,BDBM15138,CHEMBL379218,A674563,IK3718
O75116,BDBM25084,CHEMBL230011,TG100115,IK3719
O75116,BDBM4779,CHEMBL31965,CANERTINIB,IK3720
O75116,BDBM26300,CHEMBL215152,AZD1152HQPA,IK3721
O75116,BDBM50309910,CHEMBL608154,ML120B,IK3722
O75116,BDBM60665,CHEMBL475251,R406,IK3723
O75116,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK3724
O75116,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK3725
O75116,BDBM25028,CHEMBL521851,PICTILISIB,IK3726
O75116,BDBM50331096,CHEMBL491473,CEDIRANIB,IK3727
O75116,BDBM25617,CHEMBL1230020,PLX4720,IK3728
O75116,BDBM5447,CHEMBL939,GEFITINIB,IK3729
O75116,BDBM60589,CHEMBL1236107,SGX523,IK3730
O75116,BDBM16673,CHEMBL1336,SORAFENIB,IK3731
O75116,BDBM5655,CHEMBL428690,ALVOCIDIB,IK3732
O75116,BDBM4814,CHEMBL535,SUNITINIB,IK3733
O75116,BDBM13534,CHEMBL572878,TOZASERTIB,IK3734
O75116,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK3735
O75116,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK3736
O75116,BDBM5931,CHEMBL296468,BMS387032,IK3737
O75116,BDBM21079,CHEMBL223360,LINIFANIB,IK3738
O75116,BDBM4851,CHEMBL101253,VATALANIB,IK3739
O75116,BDBM25117,CHEMBL1289926,AXITINIB,IK3740
O75116,BDBM50184807,CHEMBL377300,BRIVANIB,IK3741
O75116,BDBM50355494,CHEMBL1908396,Ki20227,IK3742
O75116,BDBM50355496,CHEMBL1908397,KW2449,IK3743
O75116,BDBM50355500,CHEMBL1908394,GSK461364,IK3744
O75116,BDBM50355499,CHEMBL1908842,JNJ28312141,IK3745
O75116,BDBM13336,CHEMBL10,SB203580,IK3746
O75116,BDBM50355495,CHEMBL1908391,MASITINIB,IK3747
O75116,BDBM26474,CHEMBL477772,PAZOPANIB,IK3748
O75116,BDBM13530,CHEMBL941,IMATINIB,IK3749
O75116,BDBM4552,CHEMBL288441,BOSUTINIB,IK3750
O75116,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK3751
O75116,BDBM50322823,CHEMBL1173655,AFATINIB,IK3752
O75116,BDBM32362,CHEMBL261849,GW632580X,IK3753
O75116,BDBM27817,CHEMBL464552,GSK1838705A,IK3754
O75116,BDBM50242742,CHEMBL509032,TAE684,IK3755
O75116,BDBM21,CHEMBL24828,VANDETANIB,IK3756
O75116,BDBM25121,CHEMBL513909,BI2536,IK3757
O75116,BDBM50242737,CHEMBL450786,PHA665752,IK3758
O75116,BDBM24654,CHEMBL445813,AT7519,IK3759
O75116,BDBM13535,CHEMBL124660,TANDUTINIB,IK3760
O75116,BDBM5446,CHEMBL553,ERLOTINIB,IK3761
O75116,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK3762
O75116,BDBM25919,CHEMBL249697,BMS345541,IK3763
O75116,BDBM25013,CHEMBL494089,GSK690693,IK3764
O75116,BDBM50132260,CHEMBL105442,CI1040,IK3765
O75116,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK3766
O75116,BDBM25045,CHEMBL573339,PI103,IK3767
O75116,BDBM31088,CHEMBL558752,RAF265,IK3768
O75116,BDBM31085,CHEMBL574738,AST487,IK3769
O75116,BDBM24773,CHEMBL572881,MOTESANIB,IK3770
O75116,BDBM12621,CHEMBL384304,RG547,IK3771
O75116,BDBM5445,CHEMBL554,LAPATINIB,IK3772
O75116,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK3773
O75116,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK3774
O75116,BDBM31095,CHEMBL1721885,SU014813,IK3775
O75116,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK3776
O75116,BDBM31093,CHEMBL259084,MLN8054,IK3777
O75116,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK3778
O75116,BDBM50026798,CHEMBL1956072,SB742548,IK3779
O75116,BDBM14032,CHEMBL189657,SB729743,IK3780
O75116,BDBM14029,CHEMBL559147,Y27632,IK3781
O75116,BDBM14028,CHEMBL406821,H1152P,IK3782
O75116,BDBM14029,CHEMBL559147,Y27632,IK3783
O75116,BDBM50365218,CHEMBL1956071,SB7720770B,IK3784
O75116,BDBM14029,CHEMBL559147,Y27632,IK3785
O75116,BDBM14027,CHEMBL38380,FASUDIL,IK3786
O75116,BDBM25474,CHEMBL521179,SR3677,IK3787
O75116,BDBM50319005,CHEMBL571948,Y39983,IK3788
O75116,BDBM14028,CHEMBL406821,H1152P,IK3789
O75116,BDBM50365218,CHEMBL1956071,SB7720770B,IK3790
O75116,BDBM14027,CHEMBL38380,FASUDIL,IK3791
O75116,BDBM15211,CHEMBL104264,H89,IK3792
O75116,BDBM5544,CHEMBL319467,NU6102,IK3793
O75116,BDBM50193995,CHEMBL221959,TOFACITINIB,IK3794
O75116,BDBM14028,CHEMBL406821,H1152P,IK3795
O75116,BDBM14027,CHEMBL38380,FASUDIL,IK3796
O75116,BDBM14027,CHEMBL38380,FASUDIL,IK3797
O75116,BDBM27225,CHEMBL297394,ARC1012,IK3798
O75116,BDBM27227,CHEMBL525385,ARC1028,IK3799
O75116,BDBM15211,CHEMBL104264,H89,IK3800
O75116,BDBM50304148,CHEMBL17551,5-Aminoindazole,IK3801
O75116,BDBM14029,CHEMBL559147,Y27632,IK3802
O75116,BDBM14029,CHEMBL559147,Y27632,IK3803
O75116,BDBM14027,CHEMBL38380,FASUDIL,IK3804
O75116,BDBM14029,CHEMBL559147,Y27632,IK3805
O75116,BDBM14031,CHEMBL1233300,HYDROXYFASUDIL,IK3806
O75116,BDBM50307942,CHEMBL598194,CCT129524,IK3807
O75116,BDBM50436850,CHEMBL2403108,CERITINIB,IK3808
O75116,BDBM14029,CHEMBL559147,Y27632,IK3809
O75116,BDBM14027,CHEMBL38380,FASUDIL,IK3810
Q15418,BDBM25118,CHEMBL522892,DOVITINIB,IK3811
Q15418,BDBM6866,CHEMBL191003,JNJ7706621,IK3812
Q15418,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK3813
Q15418,BDBM31095,CHEMBL1721885,SU014813,IK3814
Q15418,BDBM4814,CHEMBL535,SUNITINIB,IK3815
Q15418,BDBM4779,CHEMBL31965,CANERTINIB,IK3816
Q15418,BDBM13531,CHEMBL278041,SB202190,IK3817
Q15418,BDBM13336,CHEMBL10,SB203580,IK3818
Q15418,BDBM50110208,CHEMBL440084,SB431542,IK3819
Q15418,BDBM31095,CHEMBL1721885,SU014813,IK3820
Q15418,BDBM4814,CHEMBL535,SUNITINIB,IK3821
Q15418,BDBM21,CHEMBL24828,VANDETANIB,IK3822
Q15418,BDBM4814,CHEMBL535,SUNITINIB,IK3823
Q15418,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK3824
Q15418,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK3825
Q15418,BDBM13535,CHEMBL124660,TANDUTINIB,IK3826
Q15418,BDBM16673,CHEMBL1336,SORAFENIB,IK3827
Q15418,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK3828
Q15418,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK3829
Q15418,BDBM50326054,CHEMBL1240703,CGP52421,IK3830
Q15418,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK3831
Q15418,BDBM25118,CHEMBL522892,DOVITINIB,IK3832
Q15418,BDBM50161957,CHEMBL180022,NERATINIB,IK3833
Q15418,BDBM13216,CHEMBL1421,DASATINIB,IK3834
Q15418,BDBM50026612,CHEMBL502835,NINTEDANIB,IK3835
Q15418,BDBM25084,CHEMBL230011,TG100115,IK3836
Q15418,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK3837
Q15418,BDBM12621,CHEMBL384304,RG547,IK3838
Q15418,BDBM13336,CHEMBL10,SB203580,IK3839
Q15418,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK3840
Q15418,BDBM16673,CHEMBL1336,SORAFENIB,IK3841
Q15418,BDBM60665,CHEMBL475251,R406,IK3842
Q15418,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK3843
Q15418,BDBM4851,CHEMBL101253,VATALANIB,IK3844
Q15418,BDBM50331096,CHEMBL491473,CEDIRANIB,IK3845
Q15418,BDBM13534,CHEMBL572878,TOZASERTIB,IK3846
Q15418,BDBM50026612,CHEMBL502835,NINTEDANIB,IK3847
Q15418,BDBM5447,CHEMBL939,GEFITINIB,IK3848
Q15418,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK3849
Q15418,BDBM21079,CHEMBL223360,LINIFANIB,IK3850
Q15418,BDBM60589,CHEMBL1236107,SGX523,IK3851
Q15418,BDBM50242737,CHEMBL450786,PHA665752,IK3852
Q15418,BDBM50237710,CHEMBL255863,NILOTINIB,IK3853
Q15418,BDBM50193995,CHEMBL221959,TOFACITINIB,IK3854
Q15418,BDBM13535,CHEMBL124660,TANDUTINIB,IK3855
Q15418,BDBM25919,CHEMBL249697,BMS345541,IK3856
Q15418,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK3857
Q15418,BDBM13530,CHEMBL941,IMATINIB,IK3858
Q15418,BDBM4814,CHEMBL535,SUNITINIB,IK3859
Q15418,BDBM50132260,CHEMBL105442,CI1040,IK3860
Q15418,BDBM32362,CHEMBL261849,GW632580X,IK3861
Q15418,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK3862
Q15418,BDBM25117,CHEMBL1289926,AXITINIB,IK3863
Q15418,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK3864
Q15418,BDBM50242742,CHEMBL509032,TAE684,IK3865
Q15418,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK3866
Q15418,BDBM4552,CHEMBL288441,BOSUTINIB,IK3867
Q15418,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK3868
Q15418,BDBM50355495,CHEMBL1908391,MASITINIB,IK3869
Q15418,BDBM50355500,CHEMBL1908394,GSK461364,IK3870
Q15418,BDBM50355499,CHEMBL1908842,JNJ28312141,IK3871
Q15418,BDBM50355494,CHEMBL1908396,Ki20227,IK3872
Q15418,BDBM50355496,CHEMBL1908397,KW2449,IK3873
Q15418,BDBM21,CHEMBL24828,VANDETANIB,IK3874
Q15418,BDBM5445,CHEMBL554,LAPATINIB,IK3875
Q15418,BDBM31088,CHEMBL558752,RAF265,IK3876
Q15418,BDBM25045,CHEMBL573339,PI103,IK3877
Q15418,BDBM31085,CHEMBL574738,AST487,IK3878
Q15418,BDBM24773,CHEMBL572881,MOTESANIB,IK3879
Q15418,BDBM50322823,CHEMBL1173655,AFATINIB,IK3880
Q15418,BDBM5446,CHEMBL553,ERLOTINIB,IK3881
Q15418,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK3882
Q15418,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK3883
Q15418,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK3884
Q15418,BDBM26300,CHEMBL215152,AZD1152HQPA,IK3885
Q15418,BDBM31095,CHEMBL1721885,SU014813,IK3886
Q15418,BDBM4779,CHEMBL31965,CANERTINIB,IK3887
Q15418,BDBM50309910,CHEMBL608154,ML120B,IK3888
Q15418,BDBM15138,CHEMBL379218,A674563,IK3889
Q15418,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK3890
Q15418,BDBM25617,CHEMBL1230020,PLX4720,IK3891
Q15418,BDBM27817,CHEMBL464552,GSK1838705A,IK3892
Q15418,BDBM25013,CHEMBL494089,GSK690693,IK3893
Q15418,BDBM25121,CHEMBL513909,BI2536,IK3894
Q15418,BDBM24654,CHEMBL445813,AT7519,IK3895
Q15418,BDBM31093,CHEMBL259084,MLN8054,IK3896
Q15418,BDBM50184807,CHEMBL377300,BRIVANIB,IK3897
Q15418,BDBM6568,CHEMBL386051,PD17395,IK3898
Q15418,BDBM26474,CHEMBL477772,PAZOPANIB,IK3899
Q15418,BDBM5655,CHEMBL428690,ALVOCIDIB,IK3900
Q15418,BDBM25028,CHEMBL521851,PICTILISIB,IK3901
Q15418,BDBM5931,CHEMBL296468,BMS387032,IK3902
Q15418,BDBM5655,CHEMBL428690,ALVOCIDIB,IK3903
Q15418,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK3904
Q15418,BDBM13216,CHEMBL1421,DASATINIB,IK3905
Q15418,BDBM5446,CHEMBL553,ERLOTINIB,IK3906
Q15418,BDBM4779,CHEMBL31965,CANERTINIB,IK3907
Q15418,BDBM16673,CHEMBL1336,SORAFENIB,IK3908
Q15418,BDBM26474,CHEMBL477772,PAZOPANIB,IK3909
Q15418,BDBM21,CHEMBL24828,VANDETANIB,IK3910
Q15418,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK3911
Q15418,BDBM31093,CHEMBL259084,MLN8054,IK3912
Q15418,BDBM31090,CHEMBL607707,PELITINIB,IK3913
Q15418,BDBM26300,CHEMBL215152,AZD1152HQPA,IK3914
Q15418,BDBM7533,CHEMBL14762,SELICICLIB,IK3915
Q15418,BDBM13530,CHEMBL941,IMATINIB,IK3916
Q15418,BDBM13531,CHEMBL278041,SB202190,IK3917
Q15418,BDBM5447,CHEMBL939,GEFITINIB,IK3918
Q15418,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK3919
Q15418,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK3920
Q15418,BDBM31095,CHEMBL1721885,SU014813,IK3921
Q15418,BDBM6866,CHEMBL191003,JNJ7706621,IK3922
Q15418,BDBM25118,CHEMBL522892,DOVITINIB,IK3923
Q15418,BDBM50193995,CHEMBL221959,TOFACITINIB,IK3924
Q15418,BDBM32362,CHEMBL261849,GW632580X,IK3925
Q15418,BDBM13336,CHEMBL10,SB203580,IK3926
Q15418,BDBM4851,CHEMBL101253,VATALANIB,IK3927
Q15418,BDBM13535,CHEMBL124660,TANDUTINIB,IK3928
Q15418,BDBM50110208,CHEMBL440084,SB431542,IK3929
Q15418,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK3930
Q15418,BDBM21079,CHEMBL223360,LINIFANIB,IK3931
Q15418,BDBM31340,CHEMBL483321,CP724714,IK3932
Q15418,BDBM31088,CHEMBL558752,RAF265,IK3933
Q15418,BDBM25045,CHEMBL573339,PI103,IK3934
Q15418,BDBM5931,CHEMBL296468,BMS387032,IK3935
Q15418,BDBM24773,CHEMBL572881,MOTESANIB,IK3936
Q15418,BDBM31085,CHEMBL574738,AST487,IK3937
Q15418,BDBM5445,CHEMBL554,LAPATINIB,IK3938
Q15418,BDBM13534,CHEMBL572878,TOZASERTIB,IK3939
Q15418,BDBM4814,CHEMBL535,SUNITINIB,IK3940
Q15418,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK3941
Q15418,BDBM50326054,CHEMBL1240703,CGP52421,IK3942
Q15418,BDBM4814,CHEMBL535,SUNITINIB,IK3943
Q15418,BDBM13535,CHEMBL124660,TANDUTINIB,IK3944
Q15418,BDBM16673,CHEMBL1336,SORAFENIB,IK3945
Q15418,BDBM50262685,CHEMBL478629,DORSOMORPHIN,IK3946
Q15418,BDBM25117,CHEMBL1289926,AXITINIB,IK3947
Q15418,BDBM50355494,CHEMBL1908396,Ki20227,IK3948
Q15418,BDBM15138,CHEMBL379218,A674563,IK3949
Q15418,BDBM32362,CHEMBL261849,GW632580X,IK3950
Q15418,BDBM5446,CHEMBL553,ERLOTINIB,IK3951
Q15418,BDBM4851,CHEMBL101253,VATALANIB,IK3952
Q15418,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK3953
Q15418,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK3954
Q15418,BDBM50242742,CHEMBL509032,TAE684,IK3955
Q15418,BDBM31088,CHEMBL558752,RAF265,IK3956
Q15418,BDBM26474,CHEMBL477772,PAZOPANIB,IK3957
Q15418,BDBM25919,CHEMBL249697,BMS345541,IK3958
Q15418,BDBM24773,CHEMBL572881,MOTESANIB,IK3959
Q15418,BDBM50132260,CHEMBL105442,CI1040,IK3960
Q15418,BDBM13534,CHEMBL572878,TOZASERTIB,IK3961
Q15418,BDBM5931,CHEMBL296468,BMS387032,IK3962
Q15418,BDBM50355496,CHEMBL1908397,KW2449,IK3963
Q15418,BDBM60589,CHEMBL1236107,SGX523,IK3964
Q15418,BDBM4552,CHEMBL288441,BOSUTINIB,IK3965
Q15418,BDBM25028,CHEMBL521851,PICTILISIB,IK3966
Q15418,BDBM25045,CHEMBL573339,PI103,IK3967
Q15418,BDBM50242737,CHEMBL450786,PHA665752,IK3968
Q15418,BDBM25013,CHEMBL494089,GSK690693,IK3969
Q15418,BDBM5447,CHEMBL939,GEFITINIB,IK3970
Q15418,BDBM31095,CHEMBL1721885,SU014813,IK3971
Q15418,BDBM26300,CHEMBL215152,AZD1152HQPA,IK3972
Q15418,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK3973
Q15418,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK3974
Q15418,BDBM5445,CHEMBL554,LAPATINIB,IK3975
Q15418,BDBM50355495,CHEMBL1908391,MASITINIB,IK3976
Q15418,BDBM12621,CHEMBL384304,RG547,IK3977
Q15418,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK3978
Q15418,BDBM50322823,CHEMBL1173655,AFATINIB,IK3979
Q15418,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK3980
Q15418,BDBM24654,CHEMBL445813,AT7519,IK3981
Q15418,BDBM50161957,CHEMBL180022,NERATINIB,IK3982
Q15418,BDBM60665,CHEMBL475251,R406,IK3983
Q15418,BDBM21079,CHEMBL223360,LINIFANIB,IK3984
Q15418,BDBM25084,CHEMBL230011,TG100115,IK3985
Q15418,BDBM31093,CHEMBL259084,MLN8054,IK3986
Q15418,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK3987
Q15418,BDBM4779,CHEMBL31965,CANERTINIB,IK3988
Q15418,BDBM50193995,CHEMBL221959,TOFACITINIB,IK3989
Q15418,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK3990
Q15418,BDBM16673,CHEMBL1336,SORAFENIB,IK3991
Q15418,BDBM25118,CHEMBL522892,DOVITINIB,IK3992
Q15418,BDBM50184807,CHEMBL377300,BRIVANIB,IK3993
Q15418,BDBM21,CHEMBL24828,VANDETANIB,IK3994
Q15418,BDBM31085,CHEMBL574738,AST487,IK3995
Q15418,BDBM4814,CHEMBL535,SUNITINIB,IK3996
Q15418,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK3997
Q15418,BDBM13216,CHEMBL1421,DASATINIB,IK3998
Q15418,BDBM5655,CHEMBL428690,ALVOCIDIB,IK3999
Q15418,BDBM50309910,CHEMBL608154,ML120B,IK4000
Q15418,BDBM13530,CHEMBL941,IMATINIB,IK4001
Q15418,BDBM6568,CHEMBL386051,PD17395,IK4002
Q15418,BDBM25617,CHEMBL1230020,PLX4720,IK4003
Q15418,BDBM25121,CHEMBL513909,BI2536,IK4004
Q15418,BDBM27817,CHEMBL464552,GSK1838705A,IK4005
Q15418,BDBM13336,CHEMBL10,SB203580,IK4006
Q15418,BDBM13535,CHEMBL124660,TANDUTINIB,IK4007
Q15418,BDBM50331096,CHEMBL491473,CEDIRANIB,IK4008
Q15418,BDBM50355500,CHEMBL1908394,GSK461364,IK4009
Q15418,BDBM50237710,CHEMBL255863,NILOTINIB,IK4010
Q15418,BDBM50355499,CHEMBL1908842,JNJ28312141,IK4011
Q15418,BDBM4814,CHEMBL535,SUNITINIB,IK4012
Q15418,BDBM13216,CHEMBL1421,DASATINIB,IK4013
Q15418,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK4014
Q15418,BDBM50365218,CHEMBL1956071,SB7720770B,IK4015
Q15418,BDBM50250137,CHEMBL504574,NSC73306,IK4016
Q15418,BDBM13535,CHEMBL124660,TANDUTINIB,IK4017
Q15418,BDBM31093,CHEMBL259084,MLN8054,IK4018
Q15418,BDBM25045,CHEMBL573339,PI103,IK4019
Q15418,BDBM4851,CHEMBL101253,VATALANIB,IK4020
Q15418,BDBM31095,CHEMBL1721885,SU014813,IK4021
Q15418,BDBM13534,CHEMBL572878,TOZASERTIB,IK4022
Q15418,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK4023
Q15418,BDBM21079,CHEMBL223360,LINIFANIB,IK4024
Q15418,BDBM25118,CHEMBL522892,DOVITINIB,IK4025
Q15418,BDBM50193995,CHEMBL221959,TOFACITINIB,IK4026
Q15418,BDBM13216,CHEMBL1421,DASATINIB,IK4027
Q15418,BDBM5446,CHEMBL553,ERLOTINIB,IK4028
Q15418,BDBM5655,CHEMBL428690,ALVOCIDIB,IK4029
Q15418,BDBM13530,CHEMBL941,IMATINIB,IK4030
Q15418,BDBM6866,CHEMBL191003,JNJ7706621,IK4031
Q15418,BDBM5445,CHEMBL554,LAPATINIB,IK4032
Q15418,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK4033
Q15418,BDBM7533,CHEMBL14762,SELICICLIB,IK4034
Q15418,BDBM13531,CHEMBL278041,SB202190,IK4035
Q15418,BDBM13336,CHEMBL10,SB203580,IK4036
Q15418,BDBM50110208,CHEMBL440084,SB431542,IK4037
Q15418,BDBM16673,CHEMBL1336,SORAFENIB,IK4038
Q15418,BDBM4814,CHEMBL535,SUNITINIB,IK4039
Q15418,BDBM21,CHEMBL24828,VANDETANIB,IK4040
Q15418,BDBM24773,CHEMBL572881,MOTESANIB,IK4041
Q15418,BDBM31085,CHEMBL574738,AST487,IK4042
Q15418,BDBM26300,CHEMBL215152,AZD1152HQPA,IK4043
Q15418,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK4044
Q15418,BDBM5931,CHEMBL296468,BMS387032,IK4045
Q15418,BDBM31088,CHEMBL558752,RAF265,IK4046
Q15418,BDBM4779,CHEMBL31965,CANERTINIB,IK4047
Q15418,BDBM31340,CHEMBL483321,CP724714,IK4048
Q15418,BDBM31090,CHEMBL607707,PELITINIB,IK4049
Q15418,BDBM5447,CHEMBL939,GEFITINIB,IK4050
Q15418,BDBM32362,CHEMBL261849,GW632580X,IK4051
Q15418,BDBM26474,CHEMBL477772,PAZOPANIB,IK4052
Q15349,BDBM25017,CHEMBL573107,BID1870,IK4053
Q15349,BDBM25118,CHEMBL522892,DOVITINIB,IK4054
Q15349,BDBM6866,CHEMBL191003,JNJ7706621,IK4055
Q15349,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK4056
Q15349,BDBM31095,CHEMBL1721885,SU014813,IK4057
Q15349,BDBM4814,CHEMBL535,SUNITINIB,IK4058
Q15349,BDBM13534,CHEMBL572878,TOZASERTIB,IK4059
Q15349,BDBM50024294,CHEMBL1725279,SP600125,IK4060
Q15349,BDBM16673,CHEMBL1336,SORAFENIB,IK4061
Q15349,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK4062
Q15349,BDBM4814,CHEMBL535,SUNITINIB,IK4063
Q15349,BDBM13535,CHEMBL124660,TANDUTINIB,IK4064
Q15349,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK4065
Q15349,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK4066
Q15349,BDBM50326054,CHEMBL1240703,CGP52421,IK4067
Q15349,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK4068
Q15349,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK4069
Q15349,BDBM50322823,CHEMBL1173655,AFATINIB,IK4070
Q15349,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK4071
Q15349,BDBM5445,CHEMBL554,LAPATINIB,IK4072
Q15349,BDBM27817,CHEMBL464552,GSK1838705A,IK4073
Q15349,BDBM5446,CHEMBL553,ERLOTINIB,IK4074
Q15349,BDBM25028,CHEMBL521851,PICTILISIB,IK4075
Q15349,BDBM6568,CHEMBL386051,PD17395,IK4076
Q15349,BDBM32362,CHEMBL261849,GW632580X,IK4077
Q15349,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK4078
Q15349,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK4079
Q15349,BDBM25617,CHEMBL1230020,PLX4720,IK4080
Q15349,BDBM25118,CHEMBL522892,DOVITINIB,IK4081
